property_title,property_location,property_area,property_bedrooms,property_bathrooms,property_description,property_agent,property_price
"
1 ac commercial property for sale in Upper Hill
","

Upper Hill, Langata

","
1 ac
",-,-,"
1 Acre Upperhill Land for Sale
",-,"
KSh 350,000,000
"
"
Land for sale in Langata Area
","

Langata Area, Langata

",-,-,-,"
40 by 80 Prime Plot
",-,"
KSh 10,000,000
"
"
1.8 ac land for sale in General Mathenge
","

Donyo Sabuk, General Mathenge, Westlands

","
1 ac
",-,-,"
Prime 1.8 Acre plot in Westlands
",-,"
KSh 700,000,000
"
"
5 bedroom townhouse for sale in Lavington
","

Lavington Nairobi, Lavington, Dagoretti North

",-,"
 5
","








6

","
A 5bdrm townhouse for sale in lavington
",-,"
KSh 80,000,000
"
"
3 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
3
","








3

","
Magnificent 3 Bedroom plus DSQ apartment
",-,"
KSh 39,000,000
"
"
3 bedroom house for sale in South C
","

South C, Langata

",-,"
3
","








2

","
House for sale
",-,"
KSh 18,000,000
"
"
4 bedroom apartment for sale in Parklands
","

2nd Parklands, Parklands, Westlands

",-,"
4
","








4

","
PRESTIGIOUS RESIDENCE FOR THE DISCERNING BUYER
",-,"
KSh 22,000,000
"
"
Land for sale in Parklands
","

Parklands, Westlands

",-,-,-,"
Two plot for sale in parklands
",-,"
KSh 125,000,000
"
"
5000 ft² land for sale in Ruai
","

Ruai, Kasarani

","
5000 ft²
",-,-,"
Ruai Kamulu plot
",-,"
KSh 1,700,000
"
"
4 bedroom apartment for sale in General Mathenge
","

General Mathenge, Westlands

",-,"
4
","








5

","
Luxury Apartments For Sale On General Mathenge...
",-,"
KSh 80,000,000
"
"
5 bedroom house for sale in Lavington
","

Lavington, Dagoretti North

",-,"
5
","








6

","
To Sale Charming 6 Bedroom Townhouses In Laving...
",-,"
KSh 70,000,000
"
"
2 bedroom apartment for sale in General Mathenge
","

General Mathenge, Westlands

",-,"
2
","








2

","
To Sale Brand New 2 Bedrooom Apartment On Gener...
",-,"
KSh 14,950,000
"
"
4 bedroom townhouse for sale in Westlands Area
","

Grevillea Grove., Westlands Area, Westlands

",-,"
4
","








4

","
4 Bedroom Townhouse For Sale in Grevillea Grove
",-,"
KSh 55,000,000
"
"
Furnished 5 bedroom house for sale in Runda
","

Runda, Westlands

",-,"
5
","








6

","
Amazing 5 Bedroom Home in Runda
",-,"
KSh 130,000,000
"
"
6 bedroom house for sale in Nyari
","

Nyari, Westlands

",-,"
6
","








6

","
Nyari 6 Bedroom Ambassadorial for Sale
",-,"
KSh 200,000,000
"
"
5 bedroom house for sale in Runda
","

Baobab Close, Runda, Runda, Westlands

","
5000 ft²
","
5
","








5

","
5 Bedroom Home for sale Baobab Close, Runda
",-,"
KSh 70,000,000
"
"
505 m² commercial land for sale in Tassia
","

Tassia, Embakasi

","
505 m²
",-,-,"
COMMERCIAL LAND FOR SALE
",-,"
KSh 7,500,000
"
"
2 bedroom apartment for sale in Ngong Road
","

Kilimani, Ngong Road, Ngong Road

","
129 m²
","
2
","








3

","
A brand new 2bedroom plus a Dsq (all en suite)...
",-,"
KSh 10,500,000
"
"
5 bedroom house for sale in Karen
","

Karen, Langata

",-,"
 5
","








2

","
KERARAPON,4 BEDROOM MASSIONATE STANDALONE WITH...
",-,"
KSh 43,000,000
"
"
5 bedroom house for sale in Lavington
","

Lavington, Dagoretti North

",-,"
5
","








6

","
5BEDROOM ALL ENSUITE MASSIONATE WITH SQ ,LAVING...
",-,"
KSh 63,000,000
"
"
Land for sale in Lavington
","

Lavington, Dagoretti North

",-,-,-,"
1ACRE LAVINGTON
",-,"
KSh 195,000,000
"
"
Land for sale in Karen
","

Karen, Langata

",-,-,-,"
0.25ACRES KAREN
",-,"
KSh 30,000,000
"
"
0.25 ac land for sale in Karen
","

Karen, Langata

",-,-,-,"
1/4 ACRE KERARAPON
",-,"
KSh 13,700,000
"
"
Residential land for sale in Parklands
","

3rd Parklands, Parklands, Westlands

",-,-,-,"
Prime residential/commercial property on ¼acre,...
",-,"
KSh 100,000,000
"
"
4 bedroom townhouse for sale in Parklands
","

Parklands, Westlands

","
2800 ft²
","
4
","








2

","
Neat-spacious 4bedroomed detached maisonette,ma...
",-,"
KSh 35,000,000
"
"
Land for sale in Runda
","

Runda, Westlands

",-,-,-,"
Prime ½acre residential serviced red soil at Ru...
",-,"
KSh 35,000,000
"
"
0.2 ha land for sale in Lavington
","

Lavington, Dagoretti North

",-,-,-,"
 Half an acre in lavington for sale
",-,"
KSh 165,000,000
"
"
5 bedroom house for sale in Runda
","

Runda, Westlands

","
4200 ft²
","
5
","








5

","
Elegant 5bedroomed D/storey residence,all en-su...
",-,"
KSh 110,000,000
"
"
4 bedroom townhouse for sale in Kangawa Zone
","

Kangangawa road, Vet, Kangawa Zone, Ngong

",-,"
4
","








3

","
Four bedrooms mansion on sale In Vet Ngong
",-,"
KSh 14,500,000
"
"
5 bedroom house for sale in Runda
","

Runda, Westlands

",-,"
5
","








5

","
Stunning House for Sale
",-,"
KSh 80,000,000
"
"
Residential land for sale in Karen
","

Karen, Langata

",-,-,-,"
Prime residential plot for sale
 ",-,"
KSh 26,000,000
"
"
5 bedroom house for sale in Karen
","

Karen, Langata

",-,"
5
","








4

","
5 Bedroom ensuite House + DSQ
",-,"
KSh 110,000,000
"
"
Land for sale in Nairobi Central
","

22, Kisau, Nairobi Central, Starehe

",-,-,-,"
Test 1
",-,"
KSh 33,333,222
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
2
","








2

","
2 Bedroom Apartment For Sale in Kilimani
",-,"
KSh 15,000,000
"
"
4 bedroom villa for sale in Karen
","

Karen, Langata

",-,"
4
","








4

","
Lavish Villas in Karen
",-,"
KSh 67,000,000
"
"
1 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
1
",-,"
1 & 3 Bedroom Apartments For Sale in Parklands
 ",-,"
KSh 8,500,000
"
"
106 m² office for sale in Kilimani
","

Kilimani, Dagoretti North

","
106 m²
",-,-,"
106 m² commercial retail property for sale in K...
",-,"
KSh 13,980,000
"
"
Land for sale in Ruai
","

Ruai, Kasarani

",-,-,-,"
PRIME PLOTS IN JOSKA
",-,"
KSh 380,000
"
"
4 bedroom townhouse for sale in Thika Road
","

Thika Road, Thika Road

",-,"
4
","








 3

","
4 bdrm townhouse for sale
",-,"
KSh 13,500,000
"
"
1 ac residential land for sale in Karen
","

Fair Acres, Fair Acres, Karen, Langata

","
1 ac
",-,-,"
1.19 Acre land for sale in Karen- Fair Acres
",-,"
KSh 70,000,000
"
"
1 ac residential land for sale in Karen
","

Karen, Langata

","
1 ac
",-,-,"
1.25 Acre land for sale in Karen Bogani Road
",-,"
KSh 70,000,000
"
"
3 bedroom townhouse for sale in Kiambu Road
","

Palm, Mushroom Estate, Kiambu Road, Kiambu Road

","
350 m²
","
3
","








4

","
3 Bedroom Maisonette For Sale on Kiambu Road
",-,"
KSh 56,000,000
"
"
Residential land for sale in Garden Estate
","

Garden Estate Road., Garden Estate, Roysambu

",-,-,-,"
Half [1/2] Acre Plot.
",-,"
KSh 32,500,000
"
"
Commercial land for sale in Dagoretti Corner
","

Dagoretti Corner, Dagoretti South

",-,-,-,"
Prime 1/4 Acre Plot.
",-,"
KSh 50,000,000
"
"
4 bedroom townhouse for sale in Spring Valley
","

Spring Valley, Westlands

",-,"
4
","








5

","
4 bedrooms townhouse for sale in spring valley
",-,"
KSh 85,000,000
"
"
3 bedroom apartment for sale in Ngong Road
","

Kilimani, Ngong Road, Ngong Road

","
128 m²
","
3
","








2

","
A brand new 3bedroom (master en suite) apartmen...
 ",-,"
KSh 11,800,000
"
"
2 bedroom apartment for sale in Ngara
","

Quarry Road, Ngara, Starehe

","
65 m²
","
2
","








1

","
Affordable and Low Cost Homes for Sale
 ",-,"
KSh 6,500,000
"
"
3 bedroom house for sale in Karen
","

Ndovu Lane, Ndovu Lane, Karen, Langata

",-,"
3
","








3

","
Beautiful property, with stunning garden, doubl...
",-,"
KSh 190,000,000
"
"
5 bedroom house for sale in Gigiri
","

Daisy Lane, Gigiri, Westlands

",-,"
5
","








5

","
5br standalone double-storey house for sale in...
",-,"
KSh 150,000,000
"
"
0.76 ac residential land for sale in Lavington
","

Lavington, Dagoretti North

",-,-,-,"
0.76 ACRE LAND BEHIND VALLEY ARCADE MALL, LAVIN...
",-,"
KSh 140,000,000
"
"
Residential land for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,-,-,"
RE-DEVELOPMENT LAND OR FAMILY HOME ON 0.5 ACRE...
",-,"
KSh 180,000,000
"
"
Residential land for sale in General Mathenge
","

General Mathenge, General Mathenge, Westlands

",-,-,-,"
RESIDENTIAL LAND FOR SALE - GENERAL MATHENGE WE...
",-,"
KSh 450,000,000
"
"
Land for sale in Makadara
","

Makadara, Makadara

",-,-,-,"
45 x 45 ft development land for sale in Makadar...
",-,"
KSh 10,000,000
"
"
5 bedroom townhouse for sale in Loresho
","

HillView, off Loresho, Loresho, Westlands

",-,"
5
","








6

","
5 Bedroom House
",-,"
KSh 85,000,000
"
"
4 bedroom house for sale in Mombasa Road
","

Mombasa Road, Mombasa Road

",-,"
4
","








5

","
4 Bedroom Townhouses For SALE + DSQ all Ensuite
",-,"
KSh 13,000,000
"
"
4 bedroom house for sale in Karen
","

Karen, Karen, Langata

",-,"
4
","








4

","
4 Bedroom Bungalow
",-,"
KSh 50,000,000
"
"
4 bedroom townhouse for sale in Kahawa West
","

Kiamumbi, Kahawa West, Roysambu

",-,"
4
","








3

","
Executive 4 bedroom Townhouse Kiamumbi
",-,"
KSh 28,000,000
"
"
Land for sale in Kahawa West
","

Kahawa West, Roysambu

",-,-,-,"
1/8th Acre plot Kahawa West
",-,"
KSh 7,000,000
"
"
Land for sale in Ridgeways
","

RIDGWAYS SPRINGS, RIDGEWAYS SPRINGS ROAD, Ridgeways, Ridgeways

",-,-,-,"
QUARTER ACRE FOR SALE RIDGEWAYS NAIROBI
",-,"
KSh 18,000,000
"
"
0.25 ac land for sale in Ridgeways
","

Ridgeways, Ridgeways

",-,-,-,"
0.25 Acre for sale in Ridgeways Kiambu Road
",-,"
KSh 18,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
163 m²
","
3
","








4

","
Exquisite 3 bedroom apartments for sale in Kili...
",-,"
KSh 14,700,000
"
"
6 bedroom house for sale in Runda
","

Runda, Westlands

",-,"
6
","








6

","
6 bedroom house for sale in Runda (Kenya)
",-,"
KSh 78,000,000
"
"
4 bedroom townhouse for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
4
","








3

","
4 bedroom house for sale in Kileleshwa - 3KE154...
",-,"
KSh 34,000,000
"
"
3 bedroom apartment for sale in Madaraka
","

Madaraka, Langata

",-,"
3
","








3

","
3 Br Malibu court-Madaraka
",-,"
KSh 13,950,000
"
"
Office for sale in Kilimani
","

Lenana Road, Kilimani, Dagoretti North

",-,-,-,"
221 m² commercial office for sale in Kilimani (...
",-,"
KSh 33,177,300
"
"
Residential land for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

",-,-,-,"
Half acre plot along Kiambu rd
",-,"
KSh 36,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
3
","








3

","
3 bedroom apartment in Kileleshwa
",-,"
KSh 22,000,000
"
"
3 bedroom apartment for sale in Mountain View
","

Mountain View, Westlands

",-,"
3
","








3

","
Modern and Luxurious 3 bedroom Apartments in Mo...
",-,"
KSh 13,000,000
"
"
4 bedroom house for sale in North Muthaiga
","

North Muthaiga, Muthaiga

",-,"
4
","








3

","
4 bedroom house for sale in Muthaiga North 3KE1...
",-,"
KSh 138,000,000
"
"
5 bedroom townhouse for sale in Riverside
","

Riverside, Westlands

",-,"
5
","








5

","
5 bedroom townhouse for sale in Riverside (Keny...
",-,"
KSh 58,000,000
"
"
5 bedroom house for sale in Thika Road
","

Thika Road, Thika Road

",-,"
5
","








3

","
5 bedroom house for sale in Thika Road (Kenya)...
",-,"
KSh 23,000,000
"
"
2 bedroom apartment for sale in Nairobi West
","

Nairobi West, Langata

",-,"
2
","








1

","
2 bedroom apartment for sale in Nairobi West (K...
",-,"
KSh 8,700,000
"
"
5 bedroom townhouse for sale in Lower Kabete
","

Farasi Close, Lower Kabete, Westlands

",-,"
5
","








5

","
5 Bedroom House on Sale
",-,"
KSh 70,000,000
"
"
Furnished 1 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
1
 ","








1

","
1 bedroom apartment for sale in Westlands - 3KE...
",-,"
KSh 13,900,000
"
"
1.2 ac residential land for sale in Runda
","

Runda, Westlands

","
1 ac
",-,-,"
1.2 acres vacant land for sale in Runda - 3KE15...
",-,"
 KSh 120,000,000
"
"
Furnished 2 bedroom apartment for sale in Kilimani
","

Near Yaya Center, Kilimani, Dagoretti North

","
150 m²
","
2
","








2

","
A Tastefully FURNISHED & SERVICED Duplex 2bedro...
",-,"
KSh 18,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

near Yaya center, Kilimani, Dagoretti North

","
100 m²
","
2
","








2

","
An ultra-modern 2 bedroom master en-suite apart...
",-,"
KSh 9,000,000
"
"
1 ac land for sale in Karen
","

Off Ndorobo Road, Karen, Langata

","
1 ac
",-,-,"
Prime Land for Sale in Karen South - Karen.
",-,"
KSh 50,000,000
"
"
2 bedroom apartment for sale in Ngong Road
","

Kilimani, Ngong Road, Ngong Road

","
116 m²
","
2
","








3

","
A brand new 2bedroom (all en suite) plus a cloa...
",-,"
KSh 12,000,000
"
"
Residential land for sale in Karen
","

Karen end Karen dagoreti road, Karen, Langata

",-,-,-,"
1/8 th plot
",-,"
KSh 8,000,000
"
"
307 m² residential land for sale in Roysambu Area
","

Trm Drive, Roysambu Area, Roysambu

","
307 m²
",-,-,"
40 x 90 plot for sale near TRM, Roysambu
",-,"
KSh 25,500,000
"
"
0.25 ac land for sale in Utawala
","

Kangundo Road, Utawala, Embakasi

",-,-,-,"
1/4 Acre plot for sale in Utawala
",-,"
KSh 7,000,000
"
"
3 bedroom apartment for sale in Riverside
","

84 Riverside Drive, Riverside, Westlands

","
158 m²
","
3
","








2

","
3 bedroom apartment for sale on Riverside Drive
",-,"
KSh 16,000,000
"
"
5 bedroom house for sale in South C
","

South C, Langata

",-,"
5
","








5

","
5 Bedroom house for sale in South C
",-,"
KSh 26,000,000
"
"
4047 m² residential land for sale in Uthiru/Ruthimitu
","

Uthiru/Ruthimitu, Dagoretti South

","
4047 m²
",-,-,"
1 acre plots for sale in Dagoretti
",-,"
KSh 45,000,000
"
"
2 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
2
 ","








3

","
2 bedroom apartment for sale in Parklands (Keny...
",-,"
KSh 18,000,000
"
"
43 m² office for sale in Westlands Area
","

Westlands Area, Westlands

","
43 m²
",-,-,"
43 m² commercial office for sale in Nairobi (Ke...
",-,"
KSh 17,425,000
"
"
160 m² office for sale in Parklands
","

Parklands, Westlands

","
160 m²
",-,-,"
160 m² commercial office for sale in Nairobi (K...
",-,"
KSh 18,722,000
"
"
5 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
5
","








4

","
5 bedroom Townhouse in Lavington
",-,"
KSh 48,000,000
"
"
1.25 ac land for sale in Thigiri
","

Thigiri, Westlands

","
1 ac
",-,-,"
1.25 acres of Prime Land for Sale on Thigiri Ri...
",-,"
KSh 180,000,000
"
"
1 bedroom apartment for sale in South B
","

South B, Langata

",-,"
1
",-,"
1 bedroom multi-storey apartment for sale in So...
",-,"
KSh 100,000,000
"
"
0.5 ac land for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

",-,-,-,"
0.5 acres vacant land for sale in Kiambu Road -...
",-,"
KSh 18,000,000
"
"
0.6 ac land for sale in Parklands
","

Parklands, Westlands

",-,-,-,"
0.6 acres of land for sale
",-,"
 KSh 210,000,000
"
"
1 ac land for sale in Karen
","

Karen, Langata

","
1 ac
",-,-,"
1 acres residential vacant land for sale in Kar...
",-,"
KSh 51,500,000
"
"
5 bedroom house for sale in Thika Road
","

Mirema Drive, Thika Road, Thika Road

",-,"
5
","








4

","
5 bedroom house along Mirema Drive
",-,"
KSh 23,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Mandera Road, Kileleshwa, Dagoretti North

","
204 m²
","
3
","








3

","
Elina Residences
",-,"
KSh 23,000,000
"
"
2 bedroom apartment for sale in South C
","

South C, Langata

",-,"
2
","








2

","
2 bedroom apartment for sale in South C - 3KE12...
",-,"
KSh 10,000,000
"
"
5.1 ac land for sale in Karen
","

Karen, Langata

","
5 ac
",-,-,"
5.1 acres residential vacant land for sale in K...
",-,"
KSh 306,000,000
"
"
3 bedroom apartment for sale in Rhapta Road
","

Rhapta Road, Westlands

",-,"
3
","








3

","
3-bedroom apartment for sale in Westlands - 3KE...
",-,"
KSh 18,000,000
"
"
379 m² office for sale in Westlands Area
","

Westlands Area, Westlands

","
379 m²
",-,-,"
379 m2 Commercial office for-sale in Westlands...
",-,"
KSh 40,330,000
"
"
3 bedroom apartment for sale in South C
","

South C, Langata

",-,"
3
","








3

","
3 bedroom apartment for sale in South C - 3KE15...
",-,"
KSh 16,000,000
"
"
4 bedroom townhouse for sale in Runda
","

Runda, Westlands

",-,"
4
","








4

","
4 Bedroom Home Set On 4 Acres of 8 Townhouses a...
",-,"
KSh 90,000,000
"
"
Commercial land for sale in Waithaka
","

Southern Bypass, Waithaka, Dagoretti South

",-,-,-,"
Prime 4 Acre Plot off Southern Bypass, Nairobi
",-,"
KSh 150,000,000
"
"
3 bedroom apartment for sale in Waiyaki Way
","

Westlands, Nairobi Kenya, Waiyaki Way, Westlands

","
186 m²
","
3
",-,"
Westlands Pride : 3 Bed Apartment Apartment For...
",-,"
KSh 16,000,000
"
"
2024 m² land for sale in Kiambu Road
","

Njathaini Road, Off Kiambu Road, Nairobi, Kiambu Road, Kiambu Road

","
2024 m²
",-,-,"
Prime half acres, Njathaini road, Off Kiambu ro...
",-,"
KSh 19,000,000
"
"
8094 m² land for sale in North Muthaiga
","

Muthaiga North Road, Nairobi, North Muthaiga, Muthaiga

","
8094 m²
",-,-,"
 Prime 2 acres, Muthaiga North, Nairobi
",-,"
KSh 200,000,000
"
"
5 bedroom house for sale in Lower Kabete
","

Lower Kabete, Nairobi, Lower Kabete, Westlands

","
929 m²
","
5
",-,"
5 bed House, Lower Kabete, Nairobi
",-,"
KSh 250,000,000
"
"
4 bedroom house for sale in Karen
","

Windyridge, Karen, Langata

",-,"
4
","








5

","
4 Bedroom Bungalow
",-,"
KSh 170,000,000
"
"
2000 m² land for sale in Runda
","

Soraya Close, Runda, Westlands

","
2000 m²
",-,-,"
0.5 acres vacant land for sale in Runda (Kenya)
",-,"
KSh 36,000,000
"
"
1 ac land for sale in Karen
","

Karen, Langata

","
1 ac
",-,-,"
1 acres vacant land for sale in Karen
",-,"
KSh 55,000,000
"
"
Furnished 1 bedroom apartment for sale in Westlands Area
","

Westlands Road, Westlands Area, Westlands

",-,"
1
","








1

","
1 bedroom apartment for sale in Westlands (Keny...
",-,"
KSh 9,900,000
"
"
2023 m² residential land for sale in Westlands Area
","

Westlands Area, Westlands

","
2023 m²
",-,-,"
0.5 acres vacant land for sale in Westlands (Ke...
",-,"
KSh 200,000,000
"
"
3 bedroom apartment for sale in Parklands
","

Wambugu Road, Parklands, Westlands

",-,"
3
","








4
 
","
3 bedroom apartment for sale in Parklands (Keny...
",-,"
KSh 18,500,000
"
"
4 bedroom apartment for sale in Westlands Area
","

Raphta Road, Westlands Area, Westlands

",-,"
4
","








5

","
4 bedroom penthouse apartment for sale in Westl...
",-,"
KSh 36,000,000
"
"
3 bedroom apartment for sale in General Mathenge
","

General Mathenge Lane, General Mathenge, Westlands

",-,"
3
","








2

","
3 bedroom apartment for sale in Westlands - 3KE...
",-,"
KSh 16,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Dennis Pritt Road, Kilimani, Dagoretti North

",-,"
2
","








1

","
2 bedroom apartment for sale in Kilimani (Kenya...
",-,"
KSh 15,000,000
"
"
1 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
1
","








1

","
1 bedroom apartment for sale in Parklands (Keny...
",-,"
KSh 6,900,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
3
","








2

","
3 bedroom apartment for sale in Kileleshwa (Ken...
",-,"
KSh 16,500,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
130 m²
","
2
","








2

","
2 bedroom apartment for sale in Kileleshwa (Ken...
",-,"
KSh 10,500,000
"
