property_title,property_location,property_area,property_bedrooms,property_bathrooms,property_description,property_agent,property_price
"
4 bedroom house for sale in Parklands
","

Parklands, Westlands

",-,"
4
",-,"
Shiv Villas - Westlands
",-,"
KSh 65,000,000
"
"
4 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

","
307 m²
","
4
","








4

","
4Bdrm En-Suite + DSQ En-Suite For Sale - Brooks...
",-,"
KSh 37,000,000
"
"
Land for sale in Ruai
","

Ruai, Kasarani

",-,-,-,"
PRIME PLOTS IN JOSKA
",-,"
KSh 380,000
"
"
2 bedroom apartment for sale in Kibera
","

Mbagathi Way, Kibera, Langata

","
90 m²
","
2
",-,"
Kibera Highrise-2Br Apartment for quick sale
",-,"
KSh 3,700,000
"
"
3 bedroom apartment for sale in Langata Area
","

Langata Area, Langata

",-,"
3
","








2

","
3 bdrm apartment in NHC - Lang&#39;ata
",-,"
KSh 8,000,000
"
"
4 bedroom townhouse for sale in Thika Road
","

Thika Road, Thika Road

",-,"
4
","








3

","
4 bdrm townhouse for sale
",-,"
KSh 13,500,000
"
"
1 ac residential land for sale in Karen
","

Fair Acres, Fair Acres, Karen, Langata

","
1 ac
",-,-,"
1.19 Acre land for sale in Karen- Fair Acres
",-,"
KSh 70,000,000
"
"
3 bedroom townhouse for sale in Kiambu Road
","

Palm, Mushroom Estate, Kiambu Road, Kiambu Road

","
350 m²
","
3
","








4

","
3 Bedroom Maisonette For Sale on Kiambu Road
",-,"
KSh 56,000,000
"
"
Commercial land for sale in Dagoretti Corner
","

Dagoretti Corner, Dagoretti South

",-,-,-,"
Prime 1/4 Acre Plot.
",-,"
KSh 50,000,000
"
"
3 bedroom apartment for sale in Parklands
","

First Parklands road, Nairobi, Parklands, Westlands

","
1700 ft²
","
3
",-,"
3 bedroom apartment for sale 1st Parklands road...
",-,"
KSh 14,000,000
"
"
3 bedroom apartment for sale in Ngong Road
","

near Adams Arcade, Ngong Road, Ngong Road

","
134 m²
","
3
","








3

","
A brand new 3bedroom (master en suite) plus a s...
",-,"
KSh 12,800,000
"
"
2 bedroom apartment for sale in Ngara
","

Quarry Road, Ngara, Starehe

","
65 m²
","
2
","








1

","
Affordable and Low Cost Homes for Sale
",-,"
KSh 6,500,000
"
"
3 bedroom house for sale in Karen
","

Ndovu Lane, Ndovu Lane, Karen, Langata

",-,"
3
","








3

","
Beautiful property, with stunning garden, doubl...
",-,"
KSh 190,000,000
"
"
7285 m² commercial property for sale in Cbd
","

Jakaya Kikwete, Cbd, Starehe

","
7285 m²
",-,-,"
Prime commercial property for sale in popular l...
",-,"
KSh 800,000,000
"
"
2995 m² residential land for sale in Lavington
","

Lavington, Dagoretti North

","
2995 m²
",-,-,"
0.74 ACRE LAND IN AMBOSELI ROAD, LAVINGTON
",-,"
KSh 115,000,000
"
"
0.76 ac residential land for sale in Lavington
","

Lavington, Dagoretti North

",-,-,-,"
0.76 ACRE LAND BEHIND VALLEY ARCADE MALL, LAVIN...
",-,"
KSh 140,000,000
"
"
1 bedroom apartment for sale in Kilimani
","

near yaya center, Kilimani, Dagoretti North

","
430 ft²
","
1
","








1

","
An ultra-modern 1 bedroom en suite apartment f...
",-,"
KSh 5,000,000
"
"
3 bedroom apartment for sale in Parklands
","

2nd Parklands Avenue, Parklands, Westlands

","
1780 ft²
","
3
","








3

","
Riya Apartments
",-,"
KSh 17,000,000
"
"
4 bedroom townhouse for sale in Karen
","

Karen, Karen, Langata

",-,"
4
","








5

","
4Bedroom Townhouse
",-,"
KSh 73,000,000
"
"
3 bedroom apartment for sale in Upper Hill
","

Elgon Road, Elgon Road, Upper Hill, Langata

",-,"
3
","








2

","
APARTMENT FOR SALE - BAMBOO GARDENS ELGON ROAD...
",-,"
KSh 20,000,000
"
"
154 m² office for sale in Kilimani
","

Kilimani, Dagoretti North

","
154 m²
",-,-,"
154 m² commercial office for sale in Kilimani (...
",-,"
KSh 18,348,000
"
"
Land for sale in Makadara
","

Makadara, Makadara

",-,-,-,"
45 x 45 ft development land for sale in Makadar...
",-,"
KSh 10,000,000
"
"
5 bedroom townhouse for sale in Loresho
","

HillView, off Loresho, Loresho, Westlands

",-,"
5
","








6

","
5 Bedroom House
",-,"
KSh 85,000,000
"
"
3 bedroom apartment for sale in Parklands
","

Githuri Road, Parklands, Westlands

","
2210 ft²
","
3
","








3

","
Amaresa
",-,"
KSh 23,000,000
"
"
4 bedroom house for sale in Karen
","

Karen, Karen, Langata

",-,"
4
","








4

","
4 Bedroom Bungalow
",-,"
KSh 50,000,000
"
"
2 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
2
","








2

","
2 bedroom apartment for sale in Westlands (Keny...
",-,"
KSh 19,000,000
"
"
4 bedroom townhouse for sale in Waiyaki Way
","

Waiyaki Way, Westlands

",-,"
4
","








3

","
4 Bedrooms Townhouse Sapphire Square
",-,"
KSh 19,800,000
"
"
4 bedroom townhouse for sale in Kahawa West
","

Kiamumbi, Kahawa West, Roysambu

",-,"
4
","








3

","
Executive 4 bedroom Townhouse Kiamumbi
",-,"
KSh 28,000,000
"
"
Land for sale in Kahawa West
","

Kahawa West, Roysambu

",-,-,-,"
1/8th Acre plot Kahawa West
",-,"
KSh 7,000,000
"
"
Land for sale in Ridgeways
","

RIDGWAYS SPRINGS, RIDGEWAYS SPRINGS ROAD, Ridgeways, Ridgeways

",-,-,-,"
QUARTER ACRE FOR SALE RIDGEWAYS NAIROBI
",-,"
KSh 18,000,000
"
"
0.25 ac land for sale in Ridgeways
","

Ridgeways, Ridgeways

",-,-,-,"
0.25 Acre for sale in Ridgeways Kiambu Road
",-,"
KSh 18,000,000
"
"
3 bedroom apartment for sale in Madaraka
","

Madaraka, Langata

",-,"
3
","








3

","
3 Br Malibu court-Madaraka
",-,"
KSh 13,950,000
"
"
1 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
1
","








1

","
One bedroom apartment for sale in Westlands
",-,"
KSh 8,000,000
"
"
Residential land for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

",-,-,-,"
Half acre plot along Kiambu rd
",-,"
KSh 36,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
3
","








3

","
3 bedroom apartment in Kileleshwa
",-,"
KSh 22,000,000
"
"
0.4 ac land for sale in Parklands
","

Crescent road, Off Parklands road, Westlands, Parklands, Westlands

",-,-,-,"
PRIME 0.4 acre plot Crescent road for sale Off...
",-,"
KSh 155,000,000
"
"
Land for sale in Karen
","

Karen Dagoreti Road, Karen, Langata

",-,-,-,"
An Eighth Plot
",-,"
KSh 5,000,000
"
"
5 bedroom townhouse for sale in Riverside
","

Riverside, Westlands

",-,"
5
","








5
 
","
5 bedroom townhouse for sale in Riverside (Keny...
",-,"
KSh 58,000,000
"
"
5 bedroom house for sale in Thika Road
","

Thika Road, Thika Road

",-,"
5
","








3

","
5 bedroom house for sale in Thika Road (Kenya)...
",-,"
KSh 23,000,000
"
"
5 bedroom townhouse for sale in Lower Kabete
","

Farasi Close, Lower Kabete, Westlands

",-,"
5
","








5

","
5 Bedroom House on Sale
",-,"
KSh 70,000,000
"
"
Office for sale in Westlands Area
","

Westlands Road, Westlands Area, Westlands

",-,-,-,"
MJ1
",-,"
KSh 12,500
"
"
3 bedroom apartment for sale in Parklands
","

Mogotio Road, Parklands, Westlands

","
242 m²
","
3
","








3

","
Phoenix Court
",-,"
KSh 27,000,000
"
"
Furnished 1 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
1
","








1

","
1 bedroom apartment for sale in Westlands - 3KE...
",-,"
KSh 13,900,000
"
"
1.2 ac residential land for sale in Runda
","

Runda, Westlands

","
1 ac
",-,-,"
1.2 acres vacant land for sale in Runda - 3KE15...
",-,"
KSh 120,000,000
"
"
371 m² office for sale in Karen
","

Karen, Langata

","
371 m²
",-,-,"
371 m² commercial office for sale in Karen - 3K...
",-,"
KSh 50,000,000
"
"
3 bedroom apartment for sale in Lavington
","

near valley arcade, Lavington, Dagoretti North

","
130 m²
","
3
","








3

","
A luxurious 3 bedrooms, two en suite + Dsq apar...
",-,"
KSh 12,500,000
"
"
2 bedroom apartment for sale in Ngong Road
","

Kilimani, Ngong Road, Ngong Road

","
116 m²
","
2
","








3

","
A brand new 2bedroom (all en suite) plus a cloa...
",-,"
KSh 12,000,000
"
"
Residential land for sale in Karen
","

Karen end Karen dagoreti road, Karen, Langata

",-,-,-,"
1/8 th plot
",-,"
KSh 8,000,000
"
"
0.25 ac land for sale in Utawala
","

Kangundo Road, Utawala, Embakasi

",-,-,-,"
1/4 Acre plot for sale in Utawala
",-,"
KSh 7,000,000
"
"
3 bedroom apartment for sale in Riverside
","

84 Riverside Drive, Riverside, Westlands

","
158 m²
","
3
","








2

","
3 bedroom apartment for sale on Riverside Drive
",-,"
KSh 16,000,000
 "
"
5 bedroom house for sale in South C
","

South C, Langata

",-,"
5
","








5

","
5 Bedroom house for sale in South C
",-,"
KSh 26,000,000
"
"
4047 m² residential land for sale in Uthiru/Ruthimitu
","

Uthiru/Ruthimitu, Dagoretti South

","
4047 m²
",-,-,"
1 acre plots for sale in Dagoretti
",-,"
KSh 45,000,000
"
"
2 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
2
","








3

","
2 bedroom apartment for sale in Parklands (Keny...
",-,"
KSh 18,000,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
3
","








3

","
3 bedroom apartment for sale in Lavington (Keny...
",-,"
KSh 17,000,000
"
"
3 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
3
","








3

","
3 bedroom apartment for sale in Parklands (Keny...
",-,"
 KSh 22,000,000
"
"
770 m² office for sale in Waiyaki Way
","

Waiyaki Way, Westlands

","
770 m²
",-,-,"
770 m² commercial office for sale in Westlands...
",-,"
P.O.A
"
"
0.43 ac commercial land for sale in Ridgeways
","

Off Kiambu Road, Ridgeways, Ridgeways

",-,-,-,"
0.43 acres vacant land for sale in Ridgeways (K...
",-,"
KSh 75,000,000
"
"
5 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
5
","








4

","
5 bedroom Townhouse in Lavington
",-,"
KSh 48,000,000
"
"
1.25 ac land for sale in Thigiri
","

Thigiri, Westlands

","
1 ac
",-,-,"
1.25 acres of Prime Land for Sale on Thigiri Ri...
",-,"
KSh 180,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
3
",-,"
3 Bedroom Apartment
",-,"
KSh 14,500,000
"
"
4 bedroom house for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
350 m²
","
4
","








3

","
4 bedroom house for sale in Kileleshwa (Kenya)...
",-,"
KSh 27,000,000
"
"
0.7 ac land for sale in Runda
","

Runda, Westlands

",-,-,-,"
0.7 acres residential vacant land for sale in R...
",-,"
KSh 57,000,000
"
"
0.25 ac commercial land for sale in Thika Road
","

Thika Road, Thika Road

",-,-,-,"
Vacant land for sale in Thika Road (Kenya) - 3K...
",-,"
KSh 27,000,000
"
"
3 bedroom apartment for sale in Riverside
","

Riverside, Westlands

",-,"
3
","








3

","
3 bedroom penthouse apartment for sale in River...
",-,"
KSh 22,500,000
"
"
1 bedroom apartment for sale in South B
","

South B, Langata

",-,"
1
",-,"
1 bedroom multi-storey apartment for sale in So...
",-,"
KSh 100,000,000
"
"
0.6 ac land for sale in Parklands
","

Parklands, Westlands

",-,-,-,"
0.6 acres of land for sale
",-,"
KSh 210,000,000
"
"
1 ac land for sale in Karen
","

Karen, Langata

","
1 ac
",-,-,"
1 acres residential vacant land for sale in Kar...
",-,"
KSh 51,500,000
"
"
4047 m² land for sale in Industrial Area
","

Off North Airport Road, Industrial Area, Embakasi

","
4047 m²
",-,-,"
North Airport Road
",-,"
KSh 95,000,000
"
"
10 ac residential land for sale in Karen
","

 Karen, Langata

","
10 ac
",-,-,"
10 acres residential vacant land for sale in Ka...
",-,"
KSh 600,000,000
"
"
0.5 ac residential land for sale in Karen
","

Karen, Langata

",-,-,-,"
0.5 acres residential vacant land for sale in K...
",-,"
KSh 38,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Mandera Road, Kileleshwa, Dagoretti North

","
204 m²
","
3
","








3

","
Elina Residences
",-,"
KSh 23,000,000
"
"
74 m² office for sale in Parklands
","

3Rd Parklands, Parklands, Westlands

","
74 m²
",-,-,"
TRV Centre
",-,"
KSh 10,000
"
"
3 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
3
","








3

","
3 bedroom apartment for sale in Westlands - 3KE...
",-,"
KSh 22,000,000
"
"
5 bedroom house for sale in Garden Estate
","

Garden Estate, Roysambu

",-,"
5
","








5

","
5 bedroom house for sale in Garden Estate - 3KE...
",-,"
KSh 59,000,000
"
"
0.5 ac land for sale in Runda
","

Runda, Westlands

",-,-,-,"
0.5 acres vacant land for sale in Runda - 3KE15...
",-,"
KSh 34,000,000
"
"
2 bedroom apartment for sale in South C
","

South C, Langata

",-,"
2
","








2

","
2 bedroom apartment for sale in South C - 3KE12...
",-,"
KSh 10,000,000
"
"
5.1 ac land for sale in Karen
","

Karen, Langata

","
5 ac
",-,-,"
5.1 acres residential vacant land for sale in K...
",-,"
KSh 306,000,000
"
"
4 bedroom house for sale in Loresho
","

Loresho, Westlands

",-,"
4
","








3

","
4 bedroom house for sale in Loresho - 3KE153278...
",-,"
KSh 30,000,000
"
"
3 bedroom apartment for sale in South C
","

South C, Langata

",-,"
3
","








3

","
 3 bedroom apartment for sale in South C - 3KE15...
",-,"
KSh 16,000,000
"
"
4 bedroom house for sale in Lower Kabete
","

Lower Kabete, Westlands

",-,"
4
","








3

","
4 bedroom house for sale in Lower Kabete - 3KE1...
",-,"
KSh 125,000,000
"
"
1 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
1
","








1

","
1 bedroom apartment for sale in Kilimani - 3KE1...
",-,"
KSh 10,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
3
","








2

","
3 bedroom apartment for sale in Kileleshwa - 3K...
",-,"
KSh 21,000,000
"
"
111.5 m² office for sale in Kilimani
","

Kilimani, Dagoretti North

","
111 m²
",-,-,"
111.5 m² commercial office for sale in Kilimani...
",-,"
KSh 12,000,000
"
"
Commercial land for sale in Waithaka
","

Southern Bypass, Waithaka, Dagoretti South

",-,-,-,"
Prime 4 Acre Plot off Southern Bypass, Nairobi
",-,"
KSh 150,000,000
"
"
3 bedroom apartment for sale in Waiyaki Way
","

Westlands, Nairobi Kenya, Waiyaki Way, Westlands

","
186 m²
","
3
",-,"
Westlands Pride : 3 Bed Apartment Apartment For...
",-,"
KSh 16,000,000
"
"
465 m² commercial property for sale in Old Muthaiga
","

Muthaiga Road, Old Muthaiga, Nairobi, Old Muthaiga, Muthaiga

","
465 m²
",-,-,"
4 bed Bungalow, Old Muthaiga, Nairobi
",-,"
KSh 260,000,000
"
"
2024 m² land for sale in Kiambu Road
","

Njathaini Road, Off Kiambu Road, Nairobi, Kiambu Road, Kiambu Road

","
2024 m²
",-,-,"
Prime half acres, Njathaini road, Off Kiambu ro...
",-,"
 KSh 19,000,000
"
"
8094 m² land for sale in North Muthaiga
","

Muthaiga North Road, Nairobi, North Muthaiga, Muthaiga

","
8094 m²
",-,-,"
Prime 2 acres, Muthaiga North, Nairobi
",-,"
KSh 200,000,000
"
"
5 bedroom house for sale in Lower Kabete
","

Lower Kabete, Nairobi, Lower Kabete, Westlands

","
929 m²
","
5
",-,"
 5 bed House, Lower Kabete, Nairobi
",-,"
KSh 250,000,000
"
"
4047 m² commercial land for sale in Old Muthaiga
","

Muthaiga Road, Old Muthaiga, Nairobi, Old Muthaiga, Muthaiga

","
4047 m²
",-,-,"
Prime 1 acre, Old Muthaiga, Nairobi Size: 1.02...
",-,"
KSh 260,000,000
"
"
1 ac residential land for sale in Karen
","

Karen, Karen, Langata

","
1 ac
",-,-,"
1 acres residential vacant land for sale in Kar...
",-,"
KSh 52,000,000
"
"
Furnished 1 bedroom apartment for sale in Westlands Area
","

Westlands Road, Westlands Area, Westlands

",-,"
1
","








1

","
1 bedroom apartment for sale in Westlands (Keny...
",-,"
KSh 9,900,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
200 m²
","
3
","








3

","
3 bedroom apartment for sale in Kileleshwa
",-,"
KSh 18,000,000
"
"
3 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
3
","








4

","
3 bedroom apartment for sale in Parklands (Keny...
",-,"
KSh 18,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Hamisi Rd, Kileleshwa, Dagoretti North

","
190 m²
","
3
","








2

","
3 bedroom apartment for sale in Kileleshwa (Ken...
",-,"
KSh 22,500,000
"
"
3 bedroom apartment for sale in General Mathenge
","

General Mathenge, Westlands

",-,"
3
","








2

","
3 bedroom multi-storey apartment for sale in We...
",-,"
KSh 16,000,000
"
"
6 bedroom house for sale in Karen
","

Karen, Langata

","
4047 m²
","
6
","








5

","
6 bedroom house for sale in Karen (Kenya) 3KE13...
",-,"
KSh 120,000,000
"
"
3035 m² land for sale in Runda
","

Tala Road, Runda, Nairobi, Runda, Westlands

","
3035 m²
",-,-,"
0.75 acre plot, Tala Road, Runda, Nairobi
",-,"
KSh 70,000,000
"
"
Land for sale in Muthaiga Area
","

Muthaiga North Road, Nairobi, Muthaiga Area, Muthaiga

",-,-,-,"
Prime half acres, Muthaiga North, Nairobi
",-,"
KSh 50,000,000
"
"
6 bedroom house for sale in Riverside
","

Riverside Gardens Road, Riverside, Westlands

",-,"
6
","








5

","
6 Bedroom House For Sale in Riverside, Nairobi
",-,"
KSh 70,000,000
"
"
5 bedroom house for sale in Kitisuru
","

Kirawa Road, Kitisuru, Westlands

","
557 m²
","
5
","








5

","
5 Bed House for Sale in Magnolia Lake Side, Kit...
",-,"
KSh 175,000,000
"
"
2200 ft² commercial property for sale in Westlands Area
","

Sports Road, Westlands, Westlands Area, Westlands

","
2200 ft²
",-,-,"
4 Bedroom Massionette Sports Road, Westland for...
",-,"
KSh 22,500,000
"
"
1.2 ac land for sale in General Mathenge
","

General Mathenge Drive, Nairobi, General Mathenge, Westlands

","
1 ac
",-,-,"
PRIME 1.2 acre plot, General Mathenge drive, Na...
",-,"
KSh 350,000,000
"
"
4 bedroom house for sale in Kitisuru
","

Kitusuru Road, Nairobi, Kitisuru, Westlands

","
604 m²
 ","
4
",-,"
4 bed House, Kitusuru, Nairobi
",-,"
KSh 125,000,000
"
"
2 bedroom house for sale in Lavington
","

Duplex, Vanga Road, Off Gitanga Road, Lavington, Lavington, Dagoretti North

","
162 m²
","
2
","








3

","
2 Bedroom Duplex, Vanga Road, Off Gitanga Road,...
",-,"
KSh 26,500,000
"
"
6475 m² commercial land for sale in Westlands Area
","

Westlands Area, Westlands

","
6475 m²
",-,-,"
1.6 acres residential vacant land for sale in W...
",-,"
KSh 450,000,000
"
"
304 m² office for sale in Kilimani
","

Kilimani, Dagoretti North

","
304 m²
",-,-,"
304 m² commercial office for sale in Kilimani (...
",-,"
KSh 45,644,400
"
"
234 m² commercial land for sale in Kayole
","

Peakcock Stage, Kayole, Embakasi

","
234 m²
",-,-,"
Plot for sale
",-,"
KSh 8,500,000
"
"
3 bedroom house for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
300 m²
","
3
","








2

","
3 bedroom house for sale in Kileleshwa (Kenya)...
",-,"
KSh 33,000,000
"
"
1 ac land for sale in Muthaiga Area
","

Muthaiga Area, Muthaiga

","
1 ac
",-,-,"
1 acre - Flat land facing the Karura Forest si...
",-,"
KSh 220,000,000
"
"
1012 m² residential land for sale in Kiambu Road
","

Migaa Estate Kiambu Rd,Kiambu, Kiambu Road, Kiambu Road

","
1012 m²
",-,-,"
Residential Land For Sale In Kiambu Road
",-,"
KSh 8,200,000
"
"
Commercial property for sale in Industrial Area
","

Industrial Area, Embakasi

",-,-,-,"
Offices and Godown in Industrial Area
",-,"
KSh 65,000,000
"
"
Residential land for sale in Karen
","

 2359, Karen, Karen, Langata

",-,-,-,"
Land For Sale In Karen
",-,"
KSh 320,000,000
"
"
46 m² office for sale in Cbd
","

5, Keekorok Road, Cbd, Starehe

","
46 m²
",-,-,"
Commercial Office Space For Sale In Central Bus...
",-,"
KSh 105,000,000
"
"
4 bedroom townhouse for sale in Rosslyn
","

Rosslyn, Westlands

","
44 m²
","
4
","








5

","
4 Bedrooms Townhouse For Sale In Roslynn
",-,"
KSh 70,000,000
"
"
0.88 ac commercial land for sale in Lavington
","

Lavington, Dagoretti North

",-,-,-,"
0.88 acres commercial vacant land for sale in L...
",-,"
P.O.A
"
"
5 bedroom townhouse for sale in Waiyaki Way
","

Muthangari Drive, Waiyaki Way, Westlands

",-,"
5
","








3

","
5-Bedroom (3 ensuite) Townhouse - Muthangari Dr...
",-,"
KSh 42,000,000
"
"
5 bedroom house for sale in Karen
","

Off Dagoretti Road, Karen, Langata

",-,"
5
","








5

","
A 5 Bedroom House For Sale
",-,"
KSh 100,000,000
"
"
3 bedroom house for sale in Kileleshwa
","

kileleshwa, kileleshwa, Kileleshwa, Dagoretti North

",-,"
3
","








2

","
Massionate 3bd master ensuite dsq Mature Garden...
",-,"
KSh 32,000,000
"
